organic,organic_molarity,solvent,solvent_molarity,inorganic_molarity,acid_molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,crystal_score,objective,default_features,procedure
4-Trifluoromethyl-Benzylammonium iodide,0.1068957634831408,Gamma-Butyrolactone,12.490323778724589,0.0962562589860372,0.4240712578752984,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1068957634831408, 12.490323778724589, 0.0962562589860372, 0.4240712578752984, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.1068957634831408 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 12.490323778724589 M
    - Inorganic molarity: 0.0962562589860372 M
    - Acid molarity: 0.4240712578752984 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.2082361416065824,Gamma-Butyrolactone,11.49735322847184,0.1026733429184396,2.0143384749076687,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2082361416065824, 11.49735322847184, 0.1026733429184396, 2.0143384749076687, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.2082361416065824 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 11.49735322847184 M
    - Inorganic molarity: 0.1026733429184396 M
    - Acid molarity: 2.0143384749076687 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.0933054585392856,Gamma-Butyrolactone,8.212351443977443,1.0395675970492044,3.18053443406474,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0933054585392856, 8.212351443977443, 1.0395675970492044, 3.18053443406474, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.0933054585392856 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.212351443977443 M
    - Inorganic molarity: 1.0395675970492044 M
    - Acid molarity: 3.18053443406474 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.5520926288154644,Gamma-Butyrolactone,7.622730798508176,0.6866279807670672,3.18053443406474,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.5520926288154644, 7.622730798508176, 0.6866279807670672, 3.18053443406474, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.5520926288154644 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.622730798508176 M
    - Inorganic molarity: 0.6866279807670672 M
    - Acid molarity: 3.18053443406474 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.3462065047693845,Gamma-Butyrolactone,11.40199673765885,0.0192512517972072,1.80230284597002,0.0002499999999999,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3462065047693845, 11.40199673765885, 0.0192512517972072, 1.80230284597002, 0.0002499999999999, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.3462065047693845 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 11.40199673765885 M
    - Inorganic molarity: 0.0192512517972072 M
    - Acid molarity: 1.80230284597002 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.9041652365271065,Gamma-Butyrolactone,9.954453652751171,0.6609596450374572,1.1661959591570712,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9041652365271065, 9.954453652751171, 0.6609596450374572, 1.1661959591570712, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.9041652365271065 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.954453652751171 M
    - Inorganic molarity: 0.6609596450374572 M
    - Acid molarity: 1.1661959591570712 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.9775991711880988,Gamma-Butyrolactone,6.362146123723461,0.776467155820702,7.9513360851618495,0.00025,0.0006,18.0,70.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9775991711880988, 6.362146123723461, 0.776467155820702, 7.9513360851618495, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.9775991711880988 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 6.362146123723461 M
    - Inorganic molarity: 0.776467155820702 M
    - Acid molarity: 7.9513360851618495 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.11344325208182,Gamma-Butyrolactone,7.297172260609564,0.9753967577251792,5.088855094503584,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.11344325208182, 7.297172260609564, 0.9753967577251792, 5.088855094503584, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.11344325208182 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.297172260609564 M
    - Inorganic molarity: 0.9753967577251792 M
    - Acid molarity: 5.088855094503584 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.6310447372541708,Gamma-Butyrolactone,9.117727360935856,0.1668441822424648,4.98283728003476,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6310447372541708, 9.117727360935856, 0.1668441822424648, 4.98283728003476, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.6310447372541708 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.117727360935856 M
    - Inorganic molarity: 0.1668441822424648 M
    - Acid molarity: 4.98283728003476 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.065615514031926,Gamma-Butyrolactone,9.65513787826179,0.7379646522262874,0.9541603302194224,0.0002499999999999,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.065615514031926, 9.65513787826179, 0.7379646522262874, 0.9541603302194224, 0.0002499999999999, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.065615514031926 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.65513787826179 M
    - Inorganic molarity: 0.7379646522262874 M
    - Acid molarity: 0.9541603302194224 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.9627558161318556,Gamma-Butyrolactone,4.019527940081905,0.4876983788625896,13.35824462307191,0.00025,0.0006,18.0,70.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9627558161318556, 4.019527940081905, 0.4876983788625896, 13.35824462307191, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.9627558161318556 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 4.019527940081905 M
    - Inorganic molarity: 0.4876983788625896 M
    - Acid molarity: 13.35824462307191 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.0619327004042319,Gamma-Butyrolactone,12.573483175290312,0.0513366714592196,0.5300890723441232,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0619327004042319, 12.573483175290312, 0.0513366714592196, 0.5300890723441232, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.0619327004042319 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 12.573483175290312 M
    - Inorganic molarity: 0.0513366714592196 M
    - Acid molarity: 0.5300890723441232 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.1344117434082288,Gamma-Butyrolactone,12.63625779894521,0.1026733429184396,0.0,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1344117434082288, 12.63625779894521, 0.1026733429184396, 0.0, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.1344117434082288 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 12.63625779894521 M
    - Inorganic molarity: 0.1026733429184396 M
    - Acid molarity: 0.0 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.9423145413430952,Gamma-Butyrolactone,9.41467073518042,0.8149696594151168,1.8023028459700192,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9423145413430952, 9.41467073518042, 0.8149696594151168, 1.8023028459700192, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.9423145413430952 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.41467073518042 M
    - Inorganic molarity: 0.8149696594151168 M
    - Acid molarity: 1.8023028459700192 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.7129857145369828,Gamma-Butyrolactone,10.709672001081753,0.7122963164966768,0.318053443406474,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7129857145369828, 10.709672001081753, 0.7122963164966768, 0.318053443406474, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.7129857145369828 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.709672001081753 M
    - Inorganic molarity: 0.7122963164966768 M
    - Acid molarity: 0.318053443406474 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.5940242886774484,Gamma-Butyrolactone,10.294065436448555,0.3721908680793448,2.3323919183141424,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5940242886774484, 10.294065436448555, 0.3721908680793448, 2.3323919183141424, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.5940242886774484 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.294065436448555 M
    - Inorganic molarity: 0.3721908680793448 M
    - Acid molarity: 2.3323919183141424 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.3497153538148068,Gamma-Butyrolactone,7.054135166130758,0.4106933716737596,5.724961981316532,0.00025,0.0006,18.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.3497153538148068, 7.054135166130758, 0.4106933716737596, 5.724961981316532, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.3497153538148068 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.054135166130758 M
    - Inorganic molarity: 0.4106933716737596 M
    - Acid molarity: 5.724961981316532 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.7693132588723652,Gamma-Butyrolactone,8.140170657040802,1.251331366818487,0.1060178144688244,0.00025,0.0006,18.0,70.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7693132588723652, 8.140170657040802, 1.251331366818487, 0.1060178144688244, 0.00025, 0.0006, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.7693132588723652 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.140170657040802 M
    - Inorganic molarity: 1.251331366818487 M
    - Acid molarity: 0.1060178144688244 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
14-Benzene diammonium iodide,0.232782740255894,Dimethyl sulfoxide,9.844539691648638,0.00763936246893,6.997175754942431,0.00025,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.232782740255894, 9.844539691648638, 0.00763936246893, 6.997175754942431, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.232782740255894 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 9.844539691648638 M
    - Inorganic molarity: 0.00763936246893 M
    - Acid molarity: 6.997175754942431 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.9386077055486858,Dimethyl sulfoxide,11.110683091057236,0.0684803408569434,1.5839314910680982,0.000251,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.9386077055486858, 11.110683091057236, 0.0684803408569434, 1.5839314910680982, 0.000251, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.9386077055486858 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 11.110683091057236 M
    - Inorganic molarity: 0.0684803408569434 M
    - Acid molarity: 1.5839314910680982 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.6397906573529805,Dimethyl sulfoxide,11.208073930759308,0.4295223878113341,1.915984598834181,0.000249,0.0006,18.0,85.0,large_crystallites,4,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6397906573529805, 11.208073930759308, 0.4295223878113341, 1.915984598834181, 0.000249, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.6397906573529805 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 11.208073930759308 M
    - Inorganic molarity: 0.4295223878113341 M
    - Acid molarity: 1.915984598834181 M
    - Volume in alpha vial: 0.000249 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.1064337042864944,Dimethyl sulfoxide,10.696914381824053,0.0076089267618824,5.913344233320901,0.000251,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.1064337042864944, 10.696914381824053, 0.0076089267618824, 5.913344233320901, 0.000251, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.1064337042864944 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.696914381824053 M
    - Inorganic molarity: 0.0076089267618824 M
    - Acid molarity: 5.913344233320901 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.6949953600088202,Dimethyl sulfoxide,8.764146619119442,0.1795250180198584,6.785140126004782,0.0002499999999999,0.0006,18.0,85.0,small_crystallites,3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6949953600088202, 8.764146619119442, 0.1795250180198584, 6.785140126004782, 0.0002499999999999, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.6949953600088202 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 8.764146619119442 M
    - Inorganic molarity: 0.1795250180198584 M
    - Acid molarity: 6.785140126004782 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.4651476781290117,Dimethyl sulfoxide,9.142612704756804,0.2444595990057648,6.891157940473606,0.0002499999999999,0.0006,18.0,85.0,small_crystallites,3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.4651476781290117, 9.142612704756804, 0.2444595990057648, 6.891157940473606, 0.0002499999999999, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.4651476781290117 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 9.142612704756804 M
    - Inorganic molarity: 0.2444595990057648 M
    - Acid molarity: 6.891157940473606 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,1.1413737463234543,Dimethyl sulfoxide,10.570504917613752,0.2070911512661787,1.4902102435376965,0.000249,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.1413737463234543, 10.570504917613752, 0.2070911512661787, 1.4902102435376965, 0.000249, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 1.1413737463234543 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.570504917613752 M
    - Inorganic molarity: 0.2070911512661787 M
    - Acid molarity: 1.4902102435376965 M
    - Volume in alpha vial: 0.000249 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.98109897094703,Dimethyl sulfoxide,10.410417727127909,0.4278042982600888,2.014338474907669,0.00025,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.98109897094703, 10.410417727127909, 0.4278042982600888, 2.014338474907669, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.98109897094703 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.410417727127909 M
    - Inorganic molarity: 0.4278042982600888 M
    - Acid molarity: 2.014338474907669 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.6696980032600108,Dimethyl sulfoxide,7.32715983441432,0.1527872493786032,9.647621116663048,0.00025,0.0006,18.0,85.0,fine_powder,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6696980032600108, 7.32715983441432, 0.1527872493786032, 9.647621116663048, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.6696980032600108 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 7.32715983441432 M
    - Inorganic molarity: 0.1527872493786032 M
    - Acid molarity: 9.647621116663048 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.1886936596814466,Dimethyl sulfoxide,8.477409577510373,0.1331562183329458,9.50358894640859,0.000251,0.0006,18.0,85.0,small_crystallites,3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.1886936596814466, 8.477409577510373, 0.1331562183329458, 9.50358894640859, 0.000251, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.1886936596814466 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 8.477409577510373 M
    - Inorganic molarity: 0.1331562183329458 M
    - Acid molarity: 9.50358894640859 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
