,Name,M1,M2,M3,Support,M1_mol,M2_mol,M3_mol,Temp,Ar_flow,CH4_flow,O2_flow,CT,Performance
10329,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,750,7.0,2.6,0.4,0.75,2.228686567164179
10330,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,750,10.5,3.9,0.6,0.5,1.4337105263157894
10331,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,750,14.0,5.1,0.9,0.38,1.1057249070631971
10332,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,1.5,5.7,2.8,0.75,9.653676470588236
10333,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,2.3,8.5,4.3,0.5,9.123241830065359
10334,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,3.0,11.3,5.7,0.38,7.483116406966085
10335,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,1.5,6.4,2.1,0.75,8.958015463917526
10336,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,2.3,9.6,3.2,0.5,8.092725527831094
10337,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,3.0,12.8,4.3,0.38,6.049177718832892
10338,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,1.5,6.8,1.7,0.75,6.538891352549889
10339,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,2.3,10.2,2.6,0.5,2.993084745762712
10340,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,3.0,13.6,3.4,0.38,3.9092417061611378
10341,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,1.5,7.3,1.2,0.75,4.189851851851852
10342,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,2.3,10.9,1.8,0.5,4.635300546448087
10343,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,3.0,14.6,2.4,0.38,5.136178861788618
10344,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,4.0,4.0,2.0,0.75,7.0591009988901225
10345,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,6.0,6.0,3.0,0.5,5.979218436873747
10346,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,8.0,8.0,4.0,0.38,4.415642458100559
10347,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,4.0,4.5,1.5,0.75,3.7514598540145987
10348,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,6.0,6.8,2.3,0.5,2.7407058823529415
10349,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,8.0,9.0,3.0,0.38,2.029787234042553
10350,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,4.0,4.8,1.2,0.75,2.2929836065573763
10351,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,6.0,7.2,1.8,0.5,1.0894240837696334
10352,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,8.0,9.6,2.4,0.38,1.8636507936507936
10353,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,4.0,5.1,0.9,0.75,1.3215577889447234
10354,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,6.0,7.7,1.3,0.5,1.9647457627118645
10355,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,8.0,10.3,1.7,0.38,3.2310000000000003
10356,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,7.0,2.0,1.0,0.75,1.095512367491166
10357,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,10.5,3.0,1.5,0.5,1.0005882352941173
10358,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,14.0,4.0,2.0,0.38,0.37536585365853664
10359,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,7.0,2.3,0.8,0.75,0.6428444444444444
10360,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,10.5,3.4,1.1,0.5,2.5327058823529414
10361,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,14.0,4.5,1.5,0.38,0.442
10362,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,7.0,2.4,0.6,0.75,0.5434065934065934
10363,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,10.5,3.6,0.9,0.5,2.3760000000000003
10364,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,14.0,4.8,1.2,0.38,0.5561111111111111
10365,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,7.0,2.6,0.4,0.75,0.3343076923076923
10366,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,10.5,3.9,0.6,0.5,0.26885245901639343
10367,BEA,n.a.,n.a.,n.a.,BEA,0.0,0.0,0.0,700,14.0,5.1,0.9,0.38,0.5911538461538463
10368,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,1.5,5.7,2.8,0.75,1.160496775734416
10369,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,2.3,8.5,4.3,0.5,1.8514810454438428
10370,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,3.0,11.3,5.7,0.38,3.0068905109489052
10371,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,1.5,6.4,2.1,0.75,1.103332139018273
10372,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,2.3,9.6,3.2,0.5,1.958153398764086
10373,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,3.0,12.8,4.3,0.38,3.0746496106785317
10374,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,1.5,6.8,1.7,0.75,1.0725517890772127
10375,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,2.3,10.2,2.6,0.5,1.8829205265724034
10376,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,3.0,13.6,3.4,0.38,3.2666268061783765
10377,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,1.5,7.3,1.2,0.75,1.7431318681318682
10378,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,2.3,10.9,1.8,0.5,3.9647457627118645
10379,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,3.0,14.6,2.4,0.38,6.127058823529412
10380,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,4.0,4.0,2.0,0.75,1.2885188866799204
10381,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,6.0,6.0,3.0,0.5,2.468848063555114
10382,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,8.0,8.0,4.0,0.38,3.6824064711830133
10383,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,4.0,4.5,1.5,0.75,1.797169230769231
10384,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,6.0,6.8,2.3,0.5,2.8253064391000775
10385,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,8.0,9.0,3.0,0.38,4.459976133651552
10386,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,4.0,4.8,1.2,0.75,1.5302840059790732
10387,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,6.0,7.2,1.8,0.5,2.6160451977401133
10388,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,8.0,9.6,2.4,0.38,4.4476744186046515
10389,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,4.0,5.1,0.9,0.75,1.6205559729526668
10390,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,6.0,7.7,1.3,0.5,3.8517491749174915
10391,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,8.0,10.3,1.7,0.38,5.771225364181661
10392,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,7.0,2.0,1.0,0.75,1.6696037946428575
10393,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,10.5,3.0,1.5,0.5,3.3841698389458275
10394,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,14.0,4.0,2.0,0.38,4.530911161731207
10395,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,7.0,2.3,0.8,0.75,1.5637085550552599
10396,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,10.5,3.4,1.1,0.5,3.0862296524417068
10397,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,14.0,4.5,1.5,0.38,4.253875278396437
10398,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,7.0,2.4,0.6,0.75,1.7493809258226434
10399,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,10.5,3.6,0.9,0.5,2.7509909909909918
10400,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,14.0,4.8,1.2,0.38,4.06881376767056
10401,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,7.0,2.6,0.4,0.75,1.6216763005780344
10402,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,10.5,3.9,0.6,0.5,2.7771708683473397
10403,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,900,14.0,5.1,0.9,0.38,3.8120314033366047
10404,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,1.5,5.7,2.8,0.75,2.491497942386831
10405,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,2.3,8.5,4.3,0.5,2.491497942386831
10406,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,3.0,11.3,5.7,0.38,4.2668181818181825
10407,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,1.5,6.4,2.1,0.75,2.2688563049853374
10408,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,2.3,9.6,3.2,0.5,3.965700365408039
10409,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,3.0,12.8,4.3,0.38,5.5937628231432095
10410,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,1.5,6.8,1.7,0.75,2.1651539708265806
10411,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,2.3,10.2,2.6,0.5,3.219899103139013
10412,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,3.0,13.6,3.4,0.38,4.7111915621436715
10413,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,1.5,7.3,1.2,0.75,1.9852237591537838
10414,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,2.3,10.9,1.8,0.5,4.792558139534884
10415,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,3.0,14.6,2.4,0.38,5.494203420342034
10416,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,4.0,4.0,2.0,0.75,2.654817363684489
10417,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,6.0,6.0,3.0,0.5,5.385634615384614
10418,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,8.0,8.0,4.0,0.38,6.919329268292683
10419,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,4.0,4.5,1.5,0.75,2.680122673434856
10420,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,6.0,6.8,2.3,0.5,4.7494736842105265
10421,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,8.0,9.0,3.0,0.38,6.176738461538462
10422,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,4.0,4.8,1.2,0.75,2.5258913412563664
10423,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,6.0,7.2,1.8,0.5,4.24738334317779
10424,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,8.0,9.6,2.4,0.38,5.2263349514563116
10425,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,4.0,5.1,0.9,0.75,1.7549956859361517
10426,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,6.0,7.7,1.3,0.5,2.6575
10427,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,8.0,10.3,1.7,0.38,2.7047428571428576
10428,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,7.0,2.0,1.0,0.75,2.122665869695158
10429,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,10.5,3.0,1.5,0.5,3.085559566787005
10430,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,14.0,4.0,2.0,0.38,4.080506091846298
10431,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,7.0,2.3,0.8,0.75,2.2062350861688023
10432,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,10.5,3.4,1.1,0.5,4.434444444444444
10433,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,14.0,4.5,1.5,0.38,5.660265712825755
10434,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,7.0,2.4,0.6,0.75,2.3886686217008797
10435,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,10.5,3.6,0.9,0.5,5.115930888575459
10436,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,14.0,4.8,1.2,0.38,5.930388349514564
10437,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,7.0,2.6,0.4,0.75,2.5632545931758535
10438,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,10.5,3.9,0.6,0.5,4.29667724867725
10439,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,850,14.0,5.1,0.9,0.38,4.228110403397028
10440,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,1.5,5.7,2.8,0.75,3.454129702414374
10441,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,2.3,8.5,4.3,0.5,5.056563285834032
10442,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,3.0,11.3,5.7,0.38,6.394751570531126
10443,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,1.5,6.4,2.1,0.75,2.7563454861111114
10444,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,2.3,9.6,3.2,0.5,5.0459112451529515
10445,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,3.0,12.8,4.3,0.38,6.455201266395296
10446,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,1.5,6.8,1.7,0.75,2.9827777777777778
10447,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,2.3,10.2,2.6,0.5,4.786414514145143
10448,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,3.0,13.6,3.4,0.38,5.651980830670926
10449,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,1.5,7.3,1.2,0.75,2.8859025270758125
10450,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,2.3,10.9,1.8,0.5,5.0197305101058705
10451,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,3.0,14.6,2.4,0.38,5.245046923879041
10452,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,4.0,4.0,2.0,0.75,2.8090982940698614
10453,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,6.0,6.0,3.0,0.5,5.367742670082551
10454,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,8.0,8.0,4.0,0.38,6.311327539706322
10455,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,4.0,4.5,1.5,0.75,3.272229522558038
10456,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,6.0,6.8,2.3,0.5,4.918781725888325
10457,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,8.0,9.0,3.0,0.38,5.717366136034732
10458,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,4.0,4.8,1.2,0.75,2.892766705744431
10459,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,6.0,7.2,1.8,0.5,5.233472133247918
10460,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,8.0,9.6,2.4,0.38,5.894523809523809
10461,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,4.0,5.1,0.9,0.75,3.5579829545454555
10462,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,6.0,7.7,1.3,0.5,2.9939869989165757
10463,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,8.0,10.3,1.7,0.38,3.961052631578947
10464,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,7.0,2.0,1.0,0.75,4.192099295127185
10465,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,10.5,3.0,1.5,0.5,9.218262218774244
10466,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,14.0,4.0,2.0,0.38,12.186236559139784
10467,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,7.0,2.3,0.8,0.75,4.34613346418057
10468,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,10.5,3.4,1.1,0.5,7.197472384665367
10469,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,14.0,4.5,1.5,0.38,7.35916864608076
10470,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,7.0,2.4,0.6,0.75,3.380577806959947
10471,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,10.5,3.6,0.9,0.5,5.15264828738513
10472,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,14.0,4.8,1.2,0.38,5.670516717325229
10473,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,7.0,2.6,0.4,0.75,2.172133726647001
10474,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,10.5,3.9,0.6,0.5,3.0340877598152423
10475,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,800,14.0,5.1,0.9,0.38,3.9059500693481275
10476,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,1.5,5.7,2.8,0.75,3.359446366782007
10477,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,2.3,8.5,4.3,0.5,5.366463944396177
10478,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,3.0,11.3,5.7,0.38,6.805442136498517
10479,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,1.5,6.4,2.1,0.75,3.23979057591623
10480,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,2.3,9.6,3.2,0.5,5.515102040816326
10481,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,3.0,12.8,4.3,0.38,7.26072549019608
10482,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,1.5,6.8,1.7,0.75,3.8924909963985592
10483,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,2.3,10.2,2.6,0.5,7.3253190060443245
10484,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,3.0,13.6,3.4,0.38,10.141248
10485,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,1.5,7.3,1.2,0.75,5.147992424242425
10486,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,2.3,10.9,1.8,0.5,5.423126338329765
10487,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,3.0,14.6,2.4,0.38,7.287275242047027
10488,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,4.0,4.0,2.0,0.75,3.6366657373850004
10489,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,6.0,6.0,3.0,0.5,5.682966389145853
10490,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,8.0,8.0,4.0,0.38,8.954221002059025
10491,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,4.0,4.5,1.5,0.75,4.7177090069284064
10492,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,6.0,6.8,2.3,0.5,8.259580498866214
10493,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,8.0,9.0,3.0,0.38,11.53113537117904
10494,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,4.0,4.8,1.2,0.75,5.148862314156433
10495,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,6.0,7.2,1.8,0.5,7.163333333333333
10496,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,8.0,9.6,2.4,0.38,10.198868778280543
10497,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,4.0,5.1,0.9,0.75,3.4475183246073304
10498,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,6.0,7.7,1.3,0.5,4.50664928292047
10499,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,8.0,10.3,1.7,0.38,4.44193092621664
10500,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,7.0,2.0,1.0,0.75,8.584310275889644
10501,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,10.5,3.0,1.5,0.5,11.975918367346937
10502,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,14.0,4.0,2.0,0.38,11.74853291038858
10503,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,7.0,2.3,0.8,0.75,6.299212991880075
10504,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,10.5,3.4,1.1,0.5,7.068309455587394
10505,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,14.0,4.5,1.5,0.38,5.935988304093567
10506,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,7.0,2.4,0.6,0.75,4.437253012048194
10507,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,10.5,3.6,0.9,0.5,4.44252427184466
10508,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,14.0,4.8,1.2,0.38,4.757119565217391
10509,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,7.0,2.6,0.4,0.75,2.828320526893524
10510,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,10.5,3.9,0.6,0.5,2.9760000000000004
10511,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,775,14.0,5.1,0.9,0.38,2.866731793960924
10512,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,1.5,5.7,2.8,0.75,3.9712422709387294
10513,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,2.3,8.5,4.3,0.5,5.10235606731621
10514,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,3.0,11.3,5.7,0.38,8.357372309669131
10515,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,1.5,6.4,2.1,0.75,5.050950374531836
10516,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,2.3,9.6,3.2,0.5,9.350271591526344
10517,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,3.0,12.8,4.3,0.38,12.062015613910575
10518,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,1.5,6.8,1.7,0.75,7.662896551724137
10519,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,2.3,10.2,2.6,0.5,7.878397683397684
10520,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,3.0,13.6,3.4,0.38,11.384706666666668
10521,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,1.5,7.3,1.2,0.75,7.257553956834533
10522,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,2.3,10.9,1.8,0.5,4.740306643952299
10523,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,3.0,14.6,2.4,0.38,6.178728070175439
10524,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,4.0,4.0,2.0,0.75,5.960940745265731
10525,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,6.0,6.0,3.0,0.5,12.309614636045154
10526,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,8.0,8.0,4.0,0.38,15.7391787893008
10527,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,4.0,4.5,1.5,0.75,7.009598432908914
10528,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,6.0,6.8,2.3,0.5,10.564583333333331
10529,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,8.0,9.0,3.0,0.38,13.183773303504847
