custom_id,winner_idx,loser_idx,llm_choice,true_winner,llm_correct
q_014025,8141,9125,B,B,True
q_014026,8368,9514,B,B,True
q_014027,2405,3092,B,B,True
q_014028,10453,9662,B,A,False
q_014029,12294,6272,A,B,False
q_014030,6463,7314,B,A,False
q_014031,7852,4848,B,B,True
q_014032,6685,9459,A,B,False
q_014033,346,3815,A,A,True
q_014034,86,6651,A,B,False
q_014035,342,2308,A,A,True
q_014036,441,12272,B,B,True
q_014037,7031,2829,B,B,True
q_014038,3168,6490,A,A,True
q_014039,12538,10902,B,A,False
q_014040,2995,6450,A,A,True
q_014041,5903,12450,A,A,True
q_014042,4709,10255,B,B,True
q_014043,4285,8400,A,B,False
q_014044,7555,11768,A,B,False
q_014045,6542,6133,B,B,True
q_014046,6373,7560,A,A,True
q_014047,1277,10598,A,B,False
q_014048,2701,7389,B,B,True
q_014049,6461,6635,A,B,False
q_014050,3446,11275,A,B,False
q_014051,1186,7621,B,B,True
q_014052,1016,10590,A,A,True
q_014053,3190,2515,A,B,False
q_014054,4214,8452,A,B,False
q_014055,7778,168,A,B,False
q_014056,7260,12499,A,A,True
q_014057,11431,10565,B,A,False
q_014058,4851,10300,A,A,True
q_014059,12,8428,A,A,True
q_014060,4994,7656,B,A,False
q_014061,2909,9647,A,A,True
q_014062,3391,12690,B,A,False
q_014063,2667,9085,B,B,True
q_014064,4324,5793,A,B,False
q_014065,1574,10476,A,A,True
q_014066,482,6757,B,A,False
q_014067,2110,12541,B,B,True
q_014068,6359,10667,A,A,True
q_014069,8304,7953,A,A,True
q_014070,2283,7889,A,B,False
q_014071,1305,3205,B,A,False
q_014072,5481,10244,A,A,True
q_014073,1288,9384,A,B,False
q_014074,3322,4304,B,B,True
q_014075,7494,11270,A,A,True
q_014076,2810,4602,A,A,True
q_014077,11773,9793,B,A,False
q_014078,1440,10840,A,A,True
q_014079,8389,7135,B,B,True
q_014080,243,4331,A,B,False
q_014081,3857,2508,A,B,False
q_014082,6946,5142,A,B,False
q_014083,1084,9145,A,B,False
q_014084,1610,5806,A,A,True
q_014085,5692,2948,A,B,False
q_014086,1258,5598,A,A,True
q_014087,3641,12223,A,B,False
q_014088,12476,3021,B,B,True
q_014089,12228,10687,A,A,True
q_014090,1958,5495,A,B,False
q_014091,4853,7326,B,B,True
q_014092,486,4160,A,A,True
q_014093,4139,3601,A,A,True
q_014094,5294,2841,B,A,False
q_014095,4175,6480,A,A,True
q_014096,6164,10694,B,A,False
q_014097,3706,7263,B,A,False
q_014098,11463,12450,A,A,True
q_014099,5374,12448,A,B,False
q_014100,4208,9784,B,B,True
q_014101,2040,2811,B,B,True
q_014102,6769,10359,B,B,True
q_014103,7757,4691,B,A,False
q_014104,492,12543,A,A,True
q_014105,5456,8756,A,B,False
q_014106,505,6090,B,B,True
q_014107,1,1589,A,B,False
q_014108,948,10761,A,A,True
q_014109,6821,4865,B,B,True
q_014110,7708,4021,A,B,False
q_014111,7334,10886,B,A,False
q_014112,1151,11316,B,B,True
q_014113,1784,4219,B,B,True
q_014114,8916,12003,A,A,True
q_014115,4303,7421,A,B,False
q_014116,3898,11287,B,B,True
q_014117,4036,5167,A,A,True
q_014118,5608,5839,A,B,False
q_014119,2167,5659,A,B,False
q_014120,240,11021,B,A,False
q_014121,156,10317,A,A,True
q_014122,886,1723,B,B,True
q_014123,3473,5960,B,A,False
q_014124,1824,11535,A,A,True
q_014125,12626,786,B,A,False
q_014126,2925,4872,B,B,True
q_014127,4780,4788,B,B,True
q_014128,1596,7188,A,A,True
q_014129,10295,8885,B,B,True
q_014130,3176,11214,B,B,True
q_014131,9145,6975,B,A,False
q_014132,6635,10601,A,A,True
q_014133,12038,9686,B,A,False
q_014134,4453,10445,A,A,True
q_014135,5426,11287,A,A,True
q_014136,191,10944,A,B,False
q_014137,6501,8994,B,A,False
q_014138,1175,12379,B,B,True
q_014139,6283,8454,A,B,False
q_014140,9015,9942,A,B,False
q_014141,2758,11979,A,A,True
q_014142,550,7777,B,B,True
q_014143,3857,11863,B,B,True
q_014144,5061,10443,A,A,True
q_014145,6732,12668,A,A,True
q_014146,3170,9819,A,A,True
q_014147,1988,10122,A,A,True
q_014148,5014,3837,B,B,True
q_014149,45,5868,B,B,True
q_014150,7724,10352,A,A,True
q_014151,5557,2894,A,A,True
q_014152,5746,6032,A,A,True
q_014153,12623,9318,A,A,True
q_014154,5079,10422,A,A,True
q_014155,1469,926,A,A,True
q_014156,3614,11650,A,A,True
q_014157,12146,4747,B,B,True
q_014158,9646,9555,B,A,False
q_014159,7389,10280,B,A,False
q_014160,3222,5639,A,A,True
q_014161,2700,10659,B,B,True
q_014162,2409,4998,A,B,False
q_014163,9290,10100,A,A,True
q_014164,4083,11192,B,A,False
q_014166,73,11924,A,A,True
q_014167,8038,10682,A,B,False
q_014168,5027,9287,A,A,True
q_014169,4425,9615,A,A,True
q_014170,2140,4724,B,B,True
q_014171,7607,9475,A,A,True
q_014172,2705,6123,B,B,True
q_014173,6914,3450,B,B,True
q_014174,1481,3531,A,B,False
q_014175,2301,3766,A,A,True
q_014176,12439,10963,B,A,False
q_014177,5579,4169,B,B,True
q_014178,4918,12363,B,B,True
q_014179,6097,10749,A,A,True
q_014180,9059,9043,B,A,False
q_014181,6967,7290,B,B,True
q_014182,6812,10641,A,A,True
q_014183,707,10634,A,B,False
q_014184,6341,6301,A,A,True
q_014185,9772,9060,A,B,False
q_014186,1375,11574,A,B,False
q_014187,2318,8592,A,B,False
q_014188,448,830,B,A,False
q_014190,6880,7850,A,B,False
q_014191,5953,6085,A,A,True
q_014192,698,3618,A,A,True
q_014193,4262,6181,B,B,True
q_014194,996,11284,A,A,True
q_014195,393,2985,A,A,True
q_014196,9860,9946,A,B,False
q_014197,130,3461,B,B,True
q_014198,950,10633,B,B,True
q_014199,645,4313,B,A,False
q_014200,161,10265,A,A,True
q_014201,5273,3254,A,A,True
q_014202,6327,10530,A,A,True
q_014203,7895,7266,A,A,True
q_014204,1032,10818,B,B,True
q_014205,792,8311,B,A,False
q_014206,9400,10132,A,A,True
q_014207,820,3437,A,A,True
q_014208,8579,4559,B,B,True
q_014209,569,1511,B,B,True
q_014210,5582,12123,B,A,False
q_014211,8150,8406,B,B,True
q_014212,12464,11066,B,B,True
q_014213,6749,7219,A,B,False
q_014214,2010,5532,A,B,False
q_014215,4288,10589,B,A,False
q_014216,2746,5589,B,B,True
q_014217,1872,2606,A,A,True
q_014218,5926,11835,A,A,True
q_014219,1529,12172,B,A,False
q_014220,282,7160,A,A,True
q_014221,7426,4600,B,B,True
q_014222,1938,8939,B,A,False
q_014223,8095,8629,B,B,True
q_014224,797,6970,A,A,True
q_014225,6751,6175,A,A,True
q_014226,6306,9874,B,A,False
q_014227,1253,10248,A,A,True
q_014228,7574,5115,B,A,False
q_014229,906,11389,B,B,True
q_014230,7449,4509,A,A,True
q_014231,4863,8611,A,A,True
q_014232,5625,12534,A,A,True
q_014233,3773,8768,B,A,False
q_014234,3356,11263,B,A,False
q_014235,8507,2921,A,A,True
q_014236,11663,3729,A,B,False
q_014237,8283,3747,B,A,False
q_014238,10649,9702,A,B,False
q_014239,5072,3999,B,B,True
q_014240,8124,8173,A,A,True
q_014241,86,2666,B,A,False
q_014242,3707,3329,A,B,False
q_014243,12142,12500,A,A,True
q_014244,4944,7326,A,A,True
q_014245,204,11034,B,B,True
q_014246,2765,9811,B,A,False
q_014247,1617,3695,A,A,True
q_014248,1406,12388,A,A,True
q_014249,12678,10626,B,A,False
q_014250,4429,11141,B,B,True
q_014251,1756,4029,A,B,False
q_014252,12399,10183,A,B,False
q_014253,5830,3566,A,B,False
q_014254,8043,10723,B,B,True
q_014255,3339,10816,A,B,False
q_014256,7384,5526,A,B,False
q_014257,3870,8856,A,B,False
q_014258,12387,9628,B,A,False
q_014259,5225,5725,B,B,True
q_014260,5485,7827,A,A,True
q_014261,8457,10680,A,A,True
q_014262,11901,10677,B,B,True
q_014263,1658,9497,A,A,True
q_014264,5078,12509,B,B,True
q_014265,6748,5367,A,A,True
q_014266,325,12295,A,A,True
q_014267,3164,3931,A,A,True
q_014268,5877,8799,B,A,False
q_014269,8600,10069,A,A,True
q_014270,6109,7196,A,B,False
q_014271,1728,11003,B,B,True
q_014272,5441,6204,B,B,True
q_014273,2957,10626,B,B,True
q_014274,8188,3425,A,A,True
q_014275,657,9039,B,A,False
q_014276,10462,10207,B,A,False
q_014277,1985,8869,A,A,True
q_014278,7654,2825,B,B,True
q_014279,5362,8945,A,B,False
q_014280,4277,6500,A,A,True
q_014281,11983,9058,B,A,False
q_014282,3161,3871,A,A,True
q_014283,3347,9726,B,A,False
q_014284,743,5092,B,B,True
q_014285,1206,9991,A,A,True
q_014286,12518,10066,B,A,False
q_014287,10825,8756,B,A,False
q_014288,4693,7154,B,B,True
q_014289,9199,11165,B,B,True
q_014290,1875,3219,A,A,True
q_014291,4311,8810,A,B,False
q_014292,7586,4445,B,A,False
q_014293,10831,9705,B,A,False
q_014294,4472,12348,A,A,True
q_014295,4569,9254,B,A,False
q_014296,1211,3898,B,B,True
q_014298,2666,9394,A,A,True
q_014299,4617,7096,B,A,False
q_014300,1027,1778,A,A,True
q_014301,9335,10356,A,A,True
q_014302,369,8244,A,A,True
q_014303,1673,12698,B,B,True
q_014304,9062,10660,B,A,False
q_014305,7352,8106,A,B,False
q_014306,11557,12513,B,B,True
q_014307,12548,10276,A,B,False
q_014309,11372,9457,B,A,False
q_014310,4794,10079,B,B,True
q_014311,10874,8529,A,B,False
q_014312,6921,10975,A,A,True
q_014313,12129,10071,B,B,True
q_014314,5730,12273,B,B,True
q_014315,2453,1480,A,A,True
q_014316,1589,1733,A,A,True
q_014317,2102,6338,A,B,False
q_014318,3730,12602,A,B,False
q_014319,7451,6758,B,B,True
q_014320,4469,3954,A,A,True
q_014321,5709,9945,B,B,True
q_014322,2197,11415,B,B,True
q_014323,3590,7251,A,B,False
q_014324,5409,9814,B,B,True
q_014325,1353,10140,B,B,True
q_014326,268,10124,B,B,True
q_014327,11838,8871,A,A,True
q_014328,771,9027,B,B,True
q_014329,5304,6259,B,B,True
q_014330,1359,4327,A,B,False
q_014331,9122,10702,B,B,True
q_014332,1394,8364,B,B,True
q_014333,2500,6118,B,B,True
q_014334,2215,6235,A,A,True
q_014335,6792,10753,A,A,True
q_014336,5894,7296,A,B,False
q_014337,276,6453,A,A,True
q_014338,2263,4032,B,B,True
q_014339,6401,9945,B,B,True
q_014340,2669,3309,B,B,True
q_014341,6929,9158,A,A,True
q_014342,2080,12316,A,A,True
q_014343,3381,9345,A,B,False
q_014344,2394,8717,A,A,True
q_014345,3931,8253,A,B,False
q_014346,11813,10630,A,B,False
q_014347,4553,11425,B,B,True
q_014348,1772,3986,B,A,False
q_014349,72,2935,A,B,False
q_014350,4582,1049,A,B,False
q_014351,1468,8863,A,A,True
q_014352,11685,11205,B,B,True
q_014353,1844,12364,B,B,True
q_014354,12460,10370,B,B,True
q_014355,11719,9595,A,B,False
q_014356,7456,5997,B,A,False
q_014357,4130,2837,B,A,False
q_014358,5674,8297,A,B,False
q_014359,7549,3289,B,A,False
q_014360,10676,10312,B,B,True
q_014361,5545,7169,B,B,True
q_014362,621,4894,B,A,False
q_014363,2586,8767,B,A,False
q_014364,4837,4750,A,A,True
q_014365,6244,4533,A,B,False
q_014366,2888,4446,B,A,False
q_014367,855,11172,A,B,False
q_014368,482,3572,B,B,True
q_014369,5118,8647,A,A,True
q_014370,12646,4593,B,B,True
q_014371,3311,12613,B,B,True
q_014372,8146,11640,B,B,True
q_014373,4128,9969,A,A,True
q_014374,3846,9719,B,B,True
q_014375,2071,8176,A,A,True
q_014376,7462,7159,A,A,True
q_014377,8372,7156,B,B,True
q_014378,342,4449,A,B,False
q_014379,6691,11911,B,A,False
q_014380,6050,12473,A,A,True
q_014381,3441,6696,B,A,False
q_014382,11061,8789,B,A,False
q_014383,7037,5117,A,B,False
q_014384,1427,837,B,B,True
q_014385,6260,10603,A,B,False
q_014386,6473,4948,A,A,True
q_014387,11946,10114,B,B,True
q_014388,2709,3896,A,A,True
q_014389,12147,6085,B,B,True
q_014390,7815,8481,B,A,False
q_014391,1660,1744,A,A,True
q_014392,12664,5126,B,A,False
q_014393,7731,11231,A,A,True
q_014394,2183,3234,A,A,True
q_014395,9414,8956,A,A,True
q_014396,9953,11161,B,A,False
q_014397,4748,8800,A,B,False
q_014398,7751,1149,A,B,False
q_014399,4756,9503,A,A,True
q_014400,1849,4424,A,B,False
q_014401,4369,6747,A,B,False
q_014402,7105,11168,A,B,False
q_014403,71,3829,A,B,False
q_014404,6849,3807,A,A,True
q_014405,7999,12480,B,B,True
q_014406,9551,11124,B,B,True
q_014407,4942,7707,A,B,False
q_014408,1862,12680,A,A,True
q_014409,5112,9998,B,B,True
q_014410,2207,7769,A,A,True
q_014411,6909,39,A,B,False
q_014412,602,4096,A,A,True
q_014413,514,10396,B,B,True
q_014414,11396,9615,A,B,False
q_014415,2206,3895,B,B,True
q_014416,6599,4508,B,B,True
q_014417,12194,7921,B,A,False
q_014418,9134,7314,B,B,True
q_014419,6534,9646,B,A,False
q_014420,1113,12442,B,B,True
q_014421,3062,10001,B,B,True
q_014422,1322,11967,B,B,True
q_014423,8371,12437,B,B,True
q_014424,4348,12441,B,B,True
q_014425,7643,6348,B,B,True
q_014426,6883,7008,B,A,False
q_014427,6644,10359,B,B,True
q_014428,662,11039,B,A,False
q_014429,868,11556,A,B,False
q_014430,11570,4833,A,A,True
q_014431,11669,8779,A,A,True
q_014432,11405,9721,B,B,True
q_014433,9093,8855,B,B,True
q_014434,11777,8931,B,B,True
q_014435,3496,12433,B,B,True
q_014436,2384,3854,A,B,False
q_014437,2486,4178,A,A,True
q_014438,8522,3204,A,A,True
q_014439,2717,2952,A,A,True
q_014440,5611,10215,B,A,False
q_014441,371,2517,A,B,False
q_014442,2010,11400,A,B,False
q_014443,4400,6655,A,A,True
q_014444,57,10080,A,A,True
q_014445,1723,7658,B,A,False
q_014446,3500,6497,A,A,True
q_014447,3880,8377,A,B,False
q_014448,6117,8966,B,B,True
q_014449,1335,7365,A,A,True
q_014450,1730,9323,B,B,True
q_014451,341,615,A,A,True
q_014452,3010,5862,A,A,True
q_014453,4499,4056,A,B,False
q_014454,7397,10838,B,B,True
q_014455,2438,9504,A,A,True
q_014456,7809,9942,B,B,True
q_014457,1326,12562,B,B,True
q_014458,12659,12198,A,B,False
q_014459,3849,9083,A,B,False
q_014460,624,1216,A,B,False
q_014461,2821,9699,B,A,False
q_014462,9769,11188,A,A,True
q_014463,2500,7226,B,A,False
q_014464,8203,10577,B,A,False
q_014465,4751,11258,A,B,False
q_014466,12250,9744,B,B,True
q_014467,7699,12129,A,A,True
q_014468,2462,7440,A,B,False
q_014469,440,9936,A,A,True
q_014470,8282,12133,A,B,False
q_014471,4633,8629,A,A,True
q_014472,6719,7228,A,B,False
q_014473,7954,3013,A,A,True
q_014474,12056,10458,A,B,False
q_014475,6125,5187,A,A,True
q_014476,4759,9422,A,A,True
q_014477,7918,10756,A,A,True
q_014478,12112,11379,B,A,False
q_014479,9050,7230,A,B,False
q_014480,1315,8064,B,A,False
q_014481,3683,10675,B,B,True
q_014482,690,5882,B,B,True
q_014483,8963,8940,B,B,True
q_014484,8510,7449,B,A,False
q_014485,10420,9878,B,A,False
q_014486,380,2848,A,A,True
q_014487,7613,5914,A,B,False
q_014488,3609,8908,B,A,False
q_014489,1488,12544,A,A,True
q_014490,1809,7311,B,B,True
q_014491,272,11170,A,B,False
q_014492,1184,98,B,B,True
q_014493,2502,6731,B,B,True
q_014494,10762,11417,A,B,False
q_014495,9092,9997,A,A,True
q_014496,195,12360,A,A,True
q_014497,1383,7636,A,B,False
q_014499,5455,6795,A,B,False
q_014500,506,6502,A,A,True
q_014501,6530,3255,B,A,False
q_014502,1613,3716,B,B,True
q_014503,7205,10843,A,A,True
q_014504,8365,4531,A,A,True
q_014505,7762,4962,B,B,True
q_014506,8504,7262,B,B,True
q_014507,2560,6832,B,A,False
q_014508,7770,10820,B,A,False
q_014509,55,621,B,B,True
q_014510,6409,4014,A,A,True
q_014511,4085,5696,A,B,False
q_014512,5729,5009,A,A,True
q_014513,11537,6558,A,A,True
q_014514,8209,11399,A,B,False
q_014515,11806,9044,B,A,False
q_014516,4476,7130,A,A,True
q_014517,648,2890,A,B,False
q_014518,6659,9595,B,A,False
q_014519,6509,11232,A,A,True
q_014520,6221,10986,B,A,False
q_014521,7198,10504,B,B,True
q_014522,11825,11029,B,B,True
q_014523,6946,8250,A,A,True
q_014524,2663,7265,B,A,False
q_014525,284,4174,B,B,True
q_014526,3253,9618,B,A,False
q_014527,1264,7146,A,A,True
q_014528,1953,6966,B,A,False
q_014529,694,11706,A,A,True
q_014530,160,12319,A,A,True
q_014531,12106,4070,A,A,True
q_014532,4155,10919,A,B,False
q_014533,5568,7992,B,B,True
q_014534,4631,3984,A,B,False
q_014535,7378,11599,A,B,False
q_014536,10870,8652,B,A,False
q_014537,368,4546,B,B,True
q_014538,5710,3388,A,A,True
q_014539,600,10927,B,B,True
q_014540,7519,8183,A,A,True
q_014541,974,11668,A,A,True
q_014542,4384,4023,B,A,False
q_014543,267,9387,A,A,True
q_014544,11424,9555,B,A,False
q_014545,3042,2887,B,A,False
q_014546,6518,10743,B,A,False
q_014547,2344,9020,A,A,True
q_014548,2945,7518,A,B,False
q_014549,105,9617,B,A,False
q_014550,1037,10340,A,A,True
q_014551,290,4986,B,B,True
q_014552,7733,4530,B,B,True
q_014553,8345,5151,A,A,True
q_014554,6791,2840,A,A,True
q_014555,7779,6882,A,B,False
q_014556,1801,6051,A,A,True
q_014557,7358,9400,B,A,False
q_014558,2034,8193,A,A,True
q_014559,5818,9132,A,B,False
q_014560,636,4595,B,A,False
q_014561,1091,5839,B,B,True
q_014562,12156,9195,B,B,True
q_014563,2011,9570,B,A,False
q_014564,73,9786,B,A,False
q_014565,1687,3679,B,B,True
q_014566,1864,315,A,A,True
q_014567,3020,11848,A,B,False
q_014568,2253,9891,B,B,True
q_014569,11607,10855,B,B,True
q_014570,4423,5807,A,A,True
q_014571,8758,10132,A,A,True
q_014572,4709,11936,B,A,False
q_014573,1483,6059,A,B,False
q_014574,4198,10535,B,B,True
q_014575,3499,7296,B,A,False
q_014576,4044,10997,A,A,True
q_014577,1735,2379,A,A,True
q_014578,2774,2373,A,A,True
q_014579,475,4681,B,A,False
q_014580,2599,10365,B,B,True
q_014581,3393,10830,B,A,False
q_014582,1650,5356,B,B,True
q_014583,7540,10532,A,B,False
q_014584,3161,10123,A,A,True
q_014585,583,1835,A,B,False
q_014586,6820,6553,A,A,True
q_014587,2015,8211,B,B,True
q_014588,7974,10778,B,B,True
q_014589,3552,12502,B,B,True
q_014590,8148,9373,A,A,True
q_014591,3342,8730,B,A,False
q_014592,1607,417,A,A,True
q_014593,1007,6968,B,B,True
q_014594,2329,7865,B,A,False
q_014595,11535,5076,B,A,False
q_014596,3727,5070,A,B,False
q_014597,8172,11209,B,B,True
q_014599,5798,9141,A,A,True
q_014600,7483,9546,B,B,True
q_014601,11572,8383,A,A,True
q_014602,1451,5585,A,A,True
q_014603,10963,11169,A,B,False
q_014604,11780,11413,B,B,True
q_014605,6062,11707,A,B,False
q_014606,4329,8841,B,B,True
q_014607,6751,12453,A,A,True
q_014608,9467,10182,A,B,False
q_014609,3960,5749,A,B,False
q_014610,382,1995,B,B,True
q_014611,923,2664,A,A,True
q_014612,7290,10312,B,A,False
q_014613,2098,10001,A,A,True
q_014614,3019,9810,B,A,False
q_014615,1606,7981,A,A,True
q_014616,2169,4227,A,A,True
q_014617,5014,8653,A,A,True
q_014618,2933,12672,B,B,True
q_014619,1116,4915,B,A,False
q_014620,8147,7096,A,A,True
q_014621,3558,10433,B,A,False
q_014622,1569,1782,B,A,False
q_014623,5115,9950,B,B,True
q_014624,6446,9181,B,A,False
q_014625,7853,7986,B,B,True
q_014626,655,4084,B,B,True
q_014627,3956,5535,A,B,False
q_014628,7417,4663,A,A,True
q_014629,1952,2192,A,B,False
q_014630,9693,10592,B,B,True
q_014631,6424,11046,B,B,True
q_014632,322,11156,A,B,False
q_014633,2022,12336,B,B,True
q_014634,297,9286,A,A,True
q_014635,7688,5827,A,A,True
q_014636,8480,8273,B,A,False
q_014637,3938,4155,A,A,True
q_014638,2587,8778,B,A,False
q_014639,604,3142,B,A,False
q_014640,9243,9686,A,B,False
q_014641,468,5604,A,A,True
q_014642,6093,6153,B,B,True
q_014643,7379,4992,B,A,False
q_014644,12296,1071,A,B,False
q_014645,11819,4669,B,A,False
q_014646,2583,10387,A,A,True
q_014647,12244,9285,A,A,True
q_014648,6898,5359,A,B,False
q_014649,74,4437,B,A,False
q_014652,1992,4891,A,A,True
q_014653,8,5448,B,A,False
q_014654,1794,2696,A,B,False
q_014655,2753,3517,B,B,True
q_014656,1015,8064,B,B,True
q_014657,5417,12660,A,A,True
q_014658,752,7445,A,A,True
q_014659,2688,9251,B,B,True
q_014660,1043,10634,B,B,True
q_014661,8190,11253,A,A,True
q_014662,1682,5490,B,A,False
q_014663,4589,9226,A,B,False
q_014664,4189,3635,B,B,True
q_014665,8361,5188,B,B,True
q_014666,3194,7154,A,A,True
q_014667,4944,9964,A,A,True
q_014668,11828,7368,A,A,True
q_014669,1968,11457,A,B,False
q_014670,2522,5177,A,A,True
q_014671,8163,10087,A,A,True
q_014672,12305,11913,A,B,False
q_014673,6204,11937,A,A,True
q_014674,383,1714,A,A,True
q_014675,1679,10898,B,B,True
q_014676,8484,7195,A,A,True
q_014677,11460,9398,B,A,False
q_014678,1632,4902,A,B,False
q_014679,6948,8277,B,A,False
q_014680,6313,3281,A,A,True
q_014681,3622,6621,B,A,False
q_014682,2869,8027,A,B,False
q_014683,5022,11155,A,B,False
q_014684,3040,5184,B,B,True
q_014685,692,10999,A,A,True
q_014686,4562,7983,A,A,True
q_014687,8227,3990,A,B,False
q_014688,3605,9240,B,A,False
q_014689,6821,5526,B,A,False
q_014690,227,6008,B,A,False
q_014691,4317,9972,B,B,True
q_014692,2357,9341,B,A,False
q_014693,688,6057,A,A,True
q_014694,6418,7152,B,B,True
q_014695,3358,10332,A,B,False
q_014696,4058,9321,A,A,True
q_014697,1653,10301,A,A,True
q_014698,1037,4999,B,B,True
q_014699,468,2904,A,B,False
q_014700,7934,8385,B,B,True
q_014701,478,2003,B,A,False
q_014702,11378,7290,A,A,True
q_014703,12109,9069,A,A,True
q_014704,6402,8859,B,B,True
q_014705,2539,7312,A,A,True
q_014706,1485,3180,A,B,False
q_014708,184,11323,B,B,True
q_014709,116,4884,B,A,False
q_014710,4414,10498,B,B,True
q_014711,2920,9002,B,B,True
q_014712,8599,3389,B,B,True
q_014713,535,1795,B,A,False
q_014714,215,9981,A,A,True
q_014715,3508,9945,A,A,True
q_014716,4229,2916,B,B,True
q_014717,7354,8334,B,A,False
q_014718,8535,7275,B,B,True
q_014719,6087,10780,A,A,True
q_014720,9185,9308,B,B,True
q_014721,12232,9785,B,A,False
q_014722,1474,9066,B,B,True
q_014723,7753,11398,B,A,False
q_014724,4571,9819,A,B,False
q_014725,2944,10462,B,B,True
q_014726,2775,5346,A,A,True
q_014727,1177,2340,B,B,True
q_014728,1852,12525,A,A,True
q_014729,1162,11007,A,A,True
q_014730,1537,12142,A,B,False
q_014731,2153,3114,B,A,False
q_014732,5822,10613,B,A,False
q_014733,11353,9956,A,A,True
q_014734,5581,10491,A,A,True
q_014735,11611,11159,A,A,True
q_014736,11541,10524,B,B,True
q_014737,7978,11758,B,A,False
q_014738,6313,3697,A,A,True
q_014739,7675,3789,A,A,True
q_014740,557,6279,A,A,True
q_014741,12082,10677,B,A,False
q_014742,5698,11092,A,A,True
q_014743,6813,9606,B,B,True
q_014744,2205,902,A,B,False
q_014745,10454,8682,B,B,True
q_014746,3790,5766,A,B,False
q_014747,5537,6967,A,B,False
q_014748,8380,9590,B,B,True
q_014749,1854,6150,B,B,True
q_014750,749,798,B,B,True
q_014751,1007,4942,B,B,True
q_014752,12186,12240,B,B,True
q_014753,12163,12025,A,A,True
q_014754,7807,5423,A,A,True
q_014755,8109,5410,B,B,True
q_014757,4453,9915,B,B,True
q_014758,7617,6910,B,B,True
q_014759,472,4527,B,B,True
q_014760,7830,12064,B,B,True
q_014761,4815,10831,B,B,True
q_014762,1037,8004,A,A,True
q_014763,5307,12008,B,B,True
q_014764,2615,9435,A,B,False
q_014765,797,9367,A,A,True
q_014766,2126,6691,A,A,True
q_014767,508,1513,B,B,True
q_014768,12511,2940,B,A,False
q_014769,11357,10033,B,B,True
q_014770,5310,9382,B,B,True
q_014771,8385,6981,B,B,True
q_014772,8723,9862,A,A,True
q_014773,1633,5813,A,A,True
q_014774,6082,8696,B,B,True
q_014775,437,3857,A,B,False
q_014776,1064,6342,B,A,False
q_014777,2849,3951,B,B,True
q_014778,11578,3734,A,A,True
q_014779,3314,3855,A,A,True
q_014780,2543,5984,A,B,False
q_014781,1665,180,B,B,True
q_014782,1694,5181,A,A,True
q_014783,2745,5893,B,B,True
q_014784,2390,2897,B,A,False
q_014785,5762,9381,A,A,True
q_014787,5234,10869,A,A,True
q_014788,31,12152,A,B,False
q_014789,8934,11413,B,A,False
q_014790,7352,5788,A,B,False
q_014791,4955,5334,B,A,False
q_014792,290,8250,B,B,True
q_014793,1131,4058,A,B,False
q_014794,1009,7671,A,B,False
q_014795,12706,10826,A,B,False
q_014796,3923,2517,A,B,False
q_014797,5402,9775,A,B,False
q_014798,11886,8844,A,A,True
q_014799,6827,8327,A,B,False
q_014800,819,4523,A,A,True
q_014801,3237,11815,A,B,False
q_014802,2135,3368,A,A,True
q_014803,4082,9751,B,A,False
q_014804,9486,10573,B,A,False
q_014805,6548,6846,B,B,True
q_014807,6925,6888,B,A,False
q_014808,3107,10280,A,A,True
q_014809,173,10794,B,B,True
q_014810,261,9587,B,A,False
q_014811,12191,10465,A,B,False
q_014812,9508,10525,B,A,False
q_014813,2270,7314,A,A,True
q_014814,385,11511,A,B,False
q_014815,7487,7961,B,B,True
q_014816,6616,7801,B,B,True
q_014817,2687,11000,A,A,True
q_014818,8105,10300,B,B,True
q_014819,10207,9720,B,B,True
q_014820,3756,4430,B,A,False
q_014821,1585,9368,A,A,True
q_014822,482,9239,A,B,False
q_014823,1209,5536,A,A,True
q_014824,2038,24,A,A,True
q_014825,7561,6585,B,A,False
q_014826,7924,5092,A,B,False
q_014827,3275,8364,A,B,False
q_014828,7512,4743,A,A,True
q_014829,8634,10617,B,A,False
q_014830,504,5663,B,B,True
q_014831,2618,6051,A,A,True
q_014832,1463,11939,A,A,True
q_014833,3780,11151,B,A,False
q_014834,8985,9924,A,A,True
q_014835,4280,5864,A,A,True
q_014836,2659,3451,A,A,True
q_014837,1227,10885,B,B,True
q_014839,1342,11006,A,A,True
q_014840,8318,6727,A,B,False
q_014841,2513,10322,A,A,True
q_014842,1624,10353,A,A,True
q_014843,3592,11611,A,B,False
q_014844,7049,8887,B,B,True
q_014845,6307,12101,A,A,True
q_014846,1953,759,B,A,False
q_014847,6249,9514,A,B,False
q_014848,5039,6220,B,B,True
q_014849,1229,2372,A,A,True
q_014850,11096,8783,B,B,True
q_014851,12613,10166,A,A,True
q_014852,6864,9513,B,B,True
q_014853,2052,8049,B,B,True
q_014854,7649,3933,B,B,True
q_014855,4835,7616,A,A,True
q_014856,12700,8683,A,B,False
q_014858,3192,11857,B,B,True
q_014859,4303,10578,B,B,True
q_014860,1389,7303,B,B,True
q_014861,8233,11532,A,B,False
q_014862,6735,9326,B,A,False
q_014863,7530,9091,A,A,True
q_014864,8116,3386,A,A,True
q_014865,465,1705,A,B,False
q_014866,11178,10227,B,A,False
q_014867,122,10931,A,A,True
